TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612751,2013,00,Andray Blatche,Andray,andray-blatche,0,C-F,6-11,260,"AUG 22, 1986",27.0,8,South Kent HS (CT),101154,
1610612751,2013,00,Mason Plumlee,Mason,mason-plumlee,1,F-C,6-11,235,"MAR 05, 1990",24.0,R,Duke,203486,
1610612751,2013,00,Kevin Garnett,Kevin,kevin-garnett,2,C-F,6-11,253,"MAY 19, 1976",38.0,18,Farragut Academy HS (IL),708,
1610612751,2013,00,Alan Anderson,Alan,alan-anderson,6,F-G,6-6,220,"OCT 16, 1982",31.0,4,Michigan State,101187,
1610612751,2013,00,Joe Johnson,Joe,joe-johnson,7,G,6-7,240,"JUN 29, 1981",33.0,12,Arkansas,2207,
1610612751,2013,00,Deron Williams,Deron,deron-williams,8,G,6-3,209,"JUN 26, 1984",30.0,8,Illinois,101114,
1610612751,2013,00,Marcus Thornton,Marcus,marcus-thornton,10,G,6-4,205,"JUN 05, 1987",27.0,4,Louisiana State,201977,
1610612751,2013,00,Brook Lopez,Brook,brook-lopez,11,C,7-0,275,"APR 01, 1988",26.0,5,Stanford,201572,
1610612751,2013,00,Marquis Teague,Marquis,marquis-teague,12,G,6-2,190,"FEB 28, 1993",21.0,1,Kentucky,203104,
1610612751,2013,00,Jorge Gutierrez,Jorge,jorge-gutierrez,13,G,6-3,195,"DEC 27, 1988",25.0,R,California,203268,
1610612751,2013,00,Shaun Livingston,Shaun,shaun-livingston,14,G,6-7,175,"SEP 11, 1985",28.0,8,Peoria Central HS (IL),2733,
1610612751,2013,00,Mirza Teletovic,Mirza,mirza-teletovic,33,F,6-9,242,"SEP 17, 1985",28.0,1,Baskonia,203141,
1610612751,2013,00,Paul Pierce,Paul,paul-pierce,34,F,6-7,235,"OCT 13, 1977",36.0,15,Kansas,1718,
1610612751,2013,00,Andrei Kirilenko,Andrei,andrei-kirilenko,47,F,6-9,235,"FEB 18, 1981",33.0,11,CSKA Moscow,1905,
1610612751,2013,00,Jason Collins,Jason,jason-collins,98,C,7-0,255,"DEC 02, 1978",35.0,12,Stanford,2215,
