TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612749,2016,00,Spencer Hawes,Spencer,spencer-hawes,00,F-C,7-1,245,"APR 28, 1988",29.0,9,Washington,201150,
1610612749,2016,00,Gary Payton II,Gary,gary-payton-ii,0,G,6-3,190,"DEC 01, 1992",24.0,R,Oregon State,1627780,
1610612749,2016,00,Jason Terry,Jason,jason-terry,3,G,6-2,185,"SEP 15, 1977",39.0,17,Arizona,1891,
1610612749,2016,00,Thon Maker,Thon,thon-maker,7,F-C,7-1,223,"FEB 25, 1997",20.0,R,Athlete Institute Prep,1627748,
1610612749,2016,00,Matthew Dellavedova,Matthew,matthew-dellavedova,8,G,6-4,198,"SEP 08, 1990",26.0,3,Saint Mary's,203521,
1610612749,2016,00,Michael Beasley,Michael,michael-beasley,9,F,6-10,235,"JAN 09, 1989",28.0,8,Kansas State,201563,
1610612749,2016,00,Jabari Parker,Jabari,jabari-parker,12,F,6-8,250,"MAR 15, 1995",22.0,2,Duke,203953,
1610612749,2016,00,Malcolm Brogdon,Malcolm,malcolm-brogdon,13,G,6-5,215,"DEC 11, 1992",24.0,R,Virginia,1627763,
1610612749,2016,00,Greg Monroe,Greg,greg-monroe,15,C,6-11,265,"JUN 04, 1990",27.0,6,Georgetown,202328,
1610612749,2016,00,Rashad Vaughn,Rashad,rashad-vaughn,20,G,6-6,202,"AUG 16, 1996",20.0,1,UNLV,1626173,
1610612749,2016,00,Tony Snell,Tony,tony-snell,21,G-F,6-7,217,"NOV 10, 1991",25.0,3,New Mexico,203503,
1610612749,2016,00,Khris Middleton,Khris,khris-middleton,22,G-F,6-8,234,"AUG 12, 1991",25.0,4,Texas A&M,203114,
1610612749,2016,00,John Henson,John,john-henson,31,C-F,6-11,229,"DEC 28, 1990",26.0,4,North Carolina,203089,
1610612749,2016,00,Giannis Antetokounmpo,Giannis,giannis-antetokounmpo,34,F-G,6-11,222,"DEC 06, 1994",22.0,3,Filathlitikos,203507,#15 Pick in 2013 Draft
1610612749,2016,00,Mirza Teletovic,Mirza,mirza-teletovic,35,F,6-9,245,"SEP 17, 1985",31.0,4,Baskonia,203141,
